CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
794516508,43,F,3,High School,Married,Less than $40K,Blue,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,Existing Customer
751150233,43,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.644,4459,65,0.477,0.0,Existing Customer
714098883,45,F,1,Graduate,Single,$40K - $60K,Blue,36,5,2,2,1936.0,1613,323.0,0.841,4773,80,0.818,0.833,Existing Customer
804310758,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,Existing Customer
719821908,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,Attrited Customer
758965158,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15638.0,1729,13909.0,0.843,4396,83,0.566,0.111,Existing Customer
718521258,50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,18178.0,0.744,3445,76,0.767,0.0,Existing Customer
711508608,50,F,1,Unknown,Married,Less than $40K,Blue,36,3,5,3,3069.0,1482,1587.0,0.663,4351,74,0.721,0.483,Existing Customer
720706008,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,Existing Customer
778992108,57,M,2,Unknown,Married,$120K +,Blue,45,5,3,3,5266.0,0,5266.0,1.702,1516,29,1.636,0.0,Existing Customer
719703483,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707.0,1367,1340.0,0.794,4646,73,0.78,0.505,Existing Customer
779670783,40,M,3,Unknown,Single,$80K - $120K,Blue,23,6,2,2,12559.0,0,12559.0,0.715,4700,71,0.511,0.0,Existing Customer
715449333,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5,2,0,1929.0,1540,389.0,1.142,2354,50,0.786,0.798,Existing Customer
721306908,61,F,1,Graduate,Single,Unknown,Blue,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,Existing Customer
708689958,48,F,4,Unknown,Unknown,Less than $40K,Blue,36,4,3,2,2406.0,1744,662.0,0.694,4748,88,0.692,0.725,Existing Customer
771823308,33,F,2,Uneducated,Unknown,Less than $40K,Blue,21,5,1,4,1475.0,986,489.0,0.896,1896,33,0.833,0.668,Existing Customer
779656908,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,Existing Customer
710736558,39,F,2,Unknown,Married,Unknown,Blue,36,4,3,4,8096.0,1474,6622.0,0.789,1794,41,0.783,0.182,Existing Customer
719660658,37,F,1,High School,Single,Unknown,Blue,36,6,2,2,16594.0,1931,14663.0,0.702,2134,47,0.808,0.116,Existing Customer
804606033,46,M,4,High School,Unknown,$40K - $60K,Blue,41,6,1,2,8738.0,1172,7566.0,0.65,3121,60,0.395,0.134,Existing Customer
771698658,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,Existing Customer
787643658,59,M,0,Graduate,Married,$60K - $80K,Blue,53,6,1,4,12554.0,2169,10385.0,0.529,1422,30,0.579,0.173,Existing Customer
820587258,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,2,10677.0,0,10677.0,0.905,8637,94,0.808,0.0,Existing Customer
816834933,34,F,4,Graduate,Single,Unknown,Silver,29,6,2,2,30702.0,673,30029.0,0.721,2652,64,0.524,0.022,Existing Customer
721029858,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166.0,1458,708.0,0.712,8215,109,0.535,0.673,Existing Customer
717131283,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262,Existing Customer
708618933,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469,Existing Customer
711684408,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935.0,1574,3361.0,1.01,8527,84,0.5,0.319,Attrited Customer
719602908,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064,42,0.4,0.143,Attrited Customer
818476383,50,M,1,Unknown,Unknown,$120K +,Silver,45,2,2,0,34516.0,1514,33002.0,0.736,7333,72,1.0,0.044,Existing Customer
812653383,55,F,1,College,Single,$40K - $60K,Blue,50,3,3,3,1843.0,1520,323.0,0.864,4729,92,0.704,0.825,Existing Customer
791839233,42,F,4,Unknown,Divorced,Unknown,Blue,36,5,3,2,17536.0,1525,16011.0,0.859,1411,28,0.474,0.087,Existing Customer
718682883,41,M,2,Unknown,Single,$80K - $120K,Blue,34,3,3,1,19110.0,2449,16661.0,1.0,4478,76,0.727,0.128,Existing Customer
709052883,47,F,4,High School,Single,$40K - $60K,Blue,36,3,1,1,1596.0,0,1596.0,0.788,5678,81,0.8,0.0,Existing Customer
801502008,37,M,1,Graduate,Married,$60K - $80K,Blue,31,5,1,2,20144.0,1195,18949.0,0.67,14287,106,0.828,0.059,Existing Customer
716181858,42,F,2,Uneducated,Married,$40K - $60K,Blue,29,1,2,2,1622.0,0,1622.0,0.709,4633,67,0.634,0.0,Existing Customer
815324433,46,F,4,High School,Married,Less than $40K,Blue,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0,Existing Customer
799000008,57,M,2,Post-Graduate,Divorced,$120K +,Blue,51,4,1,1,26437.0,1472,24965.0,0.742,1244,36,0.5,0.056,Existing Customer
712012758,49,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85,Existing Customer
779058108,49,M,3,Graduate,Divorced,$60K - $80K,Blue,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719,Existing Customer
711856683,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,3,1590.0,1273,317.0,0.64,7352,80,0.818,0.801,Existing Customer
719794383,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0,Existing Customer
719731458,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,Existing Customer
709974108,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2640.0,1051,1589.0,0.833,3116,80,0.6,0.398,Existing Customer
713263758,53,F,1,College,Single,Less than $40K,Blue,45,3,2,2,2312.0,1997,315.0,0.787,5085,78,0.773,0.864,Existing Customer
709025583,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,3,9355.0,715,8640.0,0.422,1138,38,0.727,0.076,Existing Customer
716660583,45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,10271.0,1746,8525.0,0.661,3696,72,0.6,0.17,Existing Customer
717446208,62,F,0,High School,Single,Less than $40K,Blue,36,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528,Existing Customer
789681708,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,Existing Customer
787463508,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.176,0.976,Attrited Customer
715129983,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,3515.0,0,3515.0,0.876,15079,116,0.841,0.0,Existing Customer
778699908,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,Attrited Customer
794217108,43,M,2,College,Single,$120K +,Blue,37,6,3,1,14315.0,1348,12967.0,0.681,3694,67,0.718,0.094,Existing Customer
709688883,45,M,3,High School,Unknown,$80K - $120K,Blue,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,Attrited Customer
715061733,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,Existing Customer
721517208,41,M,4,Unknown,Married,Less than $40K,Blue,30,4,6,1,2450.0,1967,483.0,0.589,1263,29,0.611,0.803,Existing Customer
714834258,43,F,4,High School,Unknown,Less than $40K,Blue,36,5,2,4,2459.0,1127,1332.0,0.765,4343,83,0.886,0.458,Existing Customer
717637908,36,F,2,College,Unknown,Less than $40K,Blue,23,4,3,3,1924.0,971,953.0,0.806,4951,96,0.6,0.505,Existing Customer
712009083,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,1,2,8290.0,1030,7260.0,0.87,8980,93,0.755,0.124,Existing Customer
721349883,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731,Existing Customer
714894708,53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,Attrited Customer
709446783,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335.0,2480,1855.0,0.543,1373,36,1.118,0.572,Existing Customer
714981483,50,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,Existing Customer
713682708,45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692,60,0.714,0.121,Existing Customer
716873733,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708,Attrited Customer
718888308,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516.0,2517,31999.0,0.741,1475,33,0.833,0.073,Existing Customer
816013383,65,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,6,3,6184.0,0,6184.0,1.016,1712,27,0.286,0.0,Attrited Customer
711136008,41,M,4,Graduate,Single,$80K - $120K,Blue,33,1,1,3,31560.0,1298,30262.0,0.681,7641,93,0.632,0.041,Existing Customer
716617608,50,F,1,High School,Single,Less than $40K,Blue,36,6,3,3,1560.0,995,565.0,0.615,1936,58,0.657,0.638,Existing Customer
709476033,55,M,2,Uneducated,Married,$120K +,Blue,48,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274,Existing Customer
714051033,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47,Existing Customer
827948133,47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281,Existing Customer
716329383,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,1.002,4724,56,0.806,0.314,Attrited Customer
758583708,37,F,3,Graduate,Single,Less than $40K,Blue,24,2,1,4,2802.0,2460,342.0,1.029,1406,28,0.077,0.878,Attrited Customer
798769458,29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,Existing Customer
715158483,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,3117.0,1603,1514.0,1.167,1437,37,0.609,0.514,Existing Customer
720148983,54,F,1,Uneducated,Married,Less than $40K,Blue,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525,Existing Customer
720637008,51,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.671,Existing Customer
715749858,30,M,1,Unknown,Married,$40K - $60K,Blue,18,5,1,3,4726.0,1380,3346.0,0.622,1723,31,0.55,0.292,Existing Customer
719112258,42,M,4,College,Unknown,$60K - $80K,Blue,35,3,3,3,2516.0,1360,1156.0,1.193,4692,79,0.681,0.541,Existing Customer
714389058,38,F,3,Unknown,Married,$40K - $60K,Blue,36,3,3,2,5576.0,0,5576.0,0.686,4322,85,0.809,0.0,Existing Customer
789298833,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0,Existing Customer
719680908,47,F,0,College,Married,Less than $40K,Blue,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389,Existing Customer
714733908,51,M,2,High School,Married,$60K - $80K,Blue,37,6,6,3,8787.0,1087,7700.0,0.974,4537,75,1.273,0.124,Existing Customer
708128733,50,F,3,Post-Graduate,Single,Unknown,Blue,36,5,4,3,1814.0,0,1814.0,0.852,5014,99,0.623,0.0,Existing Customer
826467333,57,M,1,High School,Single,$80K - $120K,Blue,53,4,1,3,7976.0,585,7391.0,0.925,4082,74,0.682,0.073,Existing Customer
795713058,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,39,3,1,2,4409.0,1753,2656.0,0.55,4292,76,0.652,0.398,Existing Customer
720774183,40,F,1,High School,Divorced,Less than $40K,Blue,30,6,2,1,2579.0,1959,620.0,0.618,4300,69,0.683,0.76,Existing Customer
711220683,48,M,1,Unknown,Married,$60K - $80K,Blue,36,4,1,3,11770.0,1813,9957.0,0.623,3280,70,0.667,0.154,Existing Customer
821759658,41,F,4,High School,Divorced,$40K - $60K,Blue,37,3,2,3,4650.0,204,4446.0,0.685,2014,54,0.8,0.044,Attrited Customer
815596608,48,F,5,Uneducated,Married,$40K - $60K,Blue,43,4,1,3,2866.0,921,1945.0,0.654,4615,72,0.6,0.321,Existing Customer
708747708,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0,Existing Customer
711342483,50,M,1,College,Married,$80K - $120K,Blue,36,5,2,3,2418.0,1720,698.0,1.019,3896,58,0.812,0.711,Existing Customer
717722958,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,3,2,4654.0,1349,3305.0,0.81,4277,71,0.69,0.29,Existing Customer
709385133,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102,Existing Customer
719446833,58,F,1,High School,Married,Less than $40K,Blue,46,4,1,3,2799.0,1532,1267.0,0.583,4214,83,0.537,0.547,Existing Customer
778971408,36,M,4,Doctorate,Married,$60K - $80K,Blue,17,5,2,4,2803.0,1848,955.0,0.614,1968,64,0.524,0.659,Existing Customer
789231858,59,M,1,Unknown,Married,$60K - $80K,Blue,48,5,3,3,1438.3,642,796.3,0.926,5177,79,0.646,0.446,Existing Customer
713047608,40,F,2,College,Unknown,Less than $40K,Blue,36,6,1,3,2387.0,2013,374.0,0.449,2134,41,0.952,0.843,Attrited Customer
709783908,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2,2280.0,1170,1110.0,0.603,1924,50,0.667,0.513,Existing Customer
788159433,53,M,2,Unknown,Single,$60K - $80K,Blue,45,5,1,2,22558.0,818,21740.0,0.987,3855,70,0.591,0.036,Existing Customer
826775058,43,F,3,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603,Existing Customer
797238108,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,5,1,2,3232.0,824,2408.0,0.796,3915,74,0.644,0.255,Existing Customer
712653183,49,F,4,Unknown,Single,Less than $40K,Blue,36,4,1,4,1976.0,1694,282.0,1.054,3675,81,0.841,0.857,Existing Customer
720568083,40,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,2,4,8624.0,0,8624.0,0.574,2428,53,0.893,0.0,Existing Customer
714287583,41,F,3,Unknown,Married,Less than $40K,Blue,32,3,2,3,1438.3,0,1438.3,0.372,1852,38,0.31,0.0,Attrited Customer
770858283,40,F,4,High School,Married,$40K - $60K,Blue,27,5,2,2,2822.0,2182,640.0,0.768,5371,93,0.824,0.773,Existing Customer
721412208,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3,904,534.3,0.761,3887,79,0.837,0.629,Existing Customer
720026058,49,M,3,Graduate,Married,$80K - $120K,Blue,36,6,1,3,21378.0,1284,20094.0,1.101,3526,64,0.684,0.06,Existing Customer
737986083,46,M,3,High School,Single,$60K - $80K,Blue,39,4,1,4,23642.0,2049,21593.0,0.719,3139,54,0.636,0.087,Existing Customer
712080333,46,M,2,High School,Divorced,$120K +,Blue,34,3,2,4,3659.0,1381,2278.0,0.669,16252,112,0.623,0.377,Existing Customer
709528308,53,M,4,High School,Married,$80K - $120K,Blue,46,4,2,3,15242.0,1170,14072.0,0.496,1876,57,0.5,0.077,Existing Customer
772303458,62,F,0,Doctorate,Married,$40K - $60K,Blue,51,3,3,2,3377.0,948,2429.0,0.461,1407,44,0.467,0.281,Existing Customer
713577483,47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,4,5589.0,1430,4159.0,0.632,1570,31,0.722,0.256,Existing Customer
778755858,46,M,3,Graduate,Unknown,$80K - $120K,Blue,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471,Existing Customer
771190083,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,Existing Customer
787261008,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0,1128,2984.0,0.587,4446,75,0.667,0.274,Existing Customer
720686583,46,M,3,High School,Divorced,$120K +,Blue,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0,Existing Customer
816864483,39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078,Existing Customer
713962233,55,F,3,Graduate,Married,Less than $40K,Blue,36,6,2,3,3035.0,2298,737.0,1.724,1877,37,1.176,0.757,Existing Customer
710244108,44,M,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543,32973.0,0.774,13967,101,0.712,0.045,Existing Customer
718030083,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,Existing Customer
719554758,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165,32351.0,0.837,1672,32,0.524,0.063,Existing Customer
818903583,44,M,5,Uneducated,Divorced,$60K - $80K,Blue,39,5,2,0,16034.0,1597,14437.0,0.775,3628,59,0.903,0.1,Existing Customer
718784358,34,M,4,Uneducated,Single,$120K +,Blue,36,6,3,2,34516.0,2517,31999.0,0.975,1969,46,1.3,0.073,Existing Customer
800869758,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,0.635,3967,76,0.767,0.645,Existing Customer
715463133,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041,Existing Customer
710119233,37,M,1,High School,Married,$120K +,Blue,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164,Existing Customer
713688933,42,F,0,Unknown,Married,Less than $40K,Blue,28,1,1,1,8798.0,1509,7289.0,0.845,8020,74,0.721,0.172,Existing Customer
721252683,40,M,5,Unknown,Married,$80K - $120K,Blue,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.641,0.043,Existing Customer
711885258,47,F,4,High School,Married,Less than $40K,Blue,31,5,3,4,7711.0,988,6723.0,0.884,2078,42,0.68,0.128,Existing Customer
721062408,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,Existing Customer
715842183,42,F,5,High School,Married,Less than $40K,Blue,35,5,4,3,1514.0,745,769.0,0.694,4004,69,0.683,0.492,Existing Customer
714832383,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,32551.0,1.044,2949,70,1.0,0.057,Existing Customer
709247808,53,F,1,Unknown,Unknown,Less than $40K,Blue,43,2,2,2,3629.0,2517,1112.0,0.735,14205,102,0.759,0.694,Existing Customer
795855258,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0.0,Existing Customer
714145233,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516.0,400,34116.0,0.202,5112,49,0.256,0.012,Attrited Customer
827341383,38,M,3,Graduate,Single,Less than $40K,Blue,34,5,3,2,3094.0,1317,1777.0,0.957,3607,81,0.884,0.426,Existing Customer
789394833,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,1,2,2,21714.0,1969,19745.0,0.944,13270,104,0.625,0.091,Existing Customer
714721608,38,M,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703.0,941,8762.0,0.721,4190,81,1.025,0.097,Existing Customer
712372158,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0,2086,32430.0,0.986,1859,47,0.958,0.06,Existing Customer
771942333,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363.0,1309,4054.0,0.574,3855,63,0.703,0.244,Existing Customer
714244383,39,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,Existing Customer
721269108,45,F,5,Graduate,Single,Less than $40K,Blue,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546,Existing Customer
715629783,51,M,1,Graduate,Married,$40K - $60K,Silver,36,6,2,2,17905.0,980,16925.0,0.731,4399,64,0.778,0.055,Existing Customer
711390333,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526.0,489,6037.0,0.678,2331,45,0.452,0.075,Attrited Customer
789960783,39,F,1,Graduate,Unknown,Less than $40K,Silver,30,1,2,3,10398.0,1630,8768.0,0.755,7702,81,0.688,0.157,Existing Customer
719148633,53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,2413.0,2015,398.0,0.47,1398,24,0.714,0.835,Existing Customer
771556308,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517.0,1195,2322.0,0.556,2255,48,0.5,0.34,Existing Customer
713378133,54,F,0,Post-Graduate,Single,Less than $40K,Silver,39,6,2,3,11696.0,2288,9408.0,0.973,2445,60,0.765,0.196,Existing Customer
719787633,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535,92,0.673,0.055,Existing Customer
826480308,53,M,3,Graduate,Unknown,$80K - $120K,Blue,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,Existing Customer
714828708,46,M,0,High School,Divorced,$80K - $120K,Blue,36,3,1,4,16099.0,0,16099.0,0.562,3656,88,0.76,0.0,Existing Customer
820925433,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,2,3,2,1529.0,710,819.0,0.657,4751,81,0.884,0.464,Existing Customer
710628783,38,M,4,High School,Single,$80K - $120K,Gold,36,6,1,3,34516.0,1140,33376.0,0.815,1445,45,0.957,0.033,Existing Customer
772728933,50,M,2,High School,Married,$120K +,Blue,40,6,4,3,13709.0,813,12896.0,0.65,2511,40,0.6,0.059,Attrited Customer
716088783,60,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239.0,0,29239.0,1.057,8169,65,0.585,0.0,Attrited Customer
714608583,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287.0,0,5287.0,0.841,8392,69,0.683,0.0,Attrited Customer
715705683,56,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,2,1936.0,1101,835.0,0.984,4578,70,0.892,0.569,Existing Customer
712392108,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305.0,691,9614.0,0.485,1451,25,0.667,0.067,Existing Customer
717179508,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,Existing Customer
719713683,52,F,0,Graduate,Married,Unknown,Blue,37,6,2,2,7608.0,2373,5235.0,0.95,4921,81,0.62,0.312,Existing Customer
710122458,38,M,2,High School,Single,$60K - $80K,Silver,36,5,3,2,31546.0,2057,29489.0,0.625,15311,108,0.714,0.065,Existing Customer
802464033,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,3,4460.0,1262,3198.0,0.898,1877,41,0.783,0.283,Existing Customer
708928008,34,F,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0,Existing Customer
740065833,47,F,3,Graduate,Single,Less than $40K,Silver,40,1,2,2,11128.0,2517,8611.0,0.8,8526,93,0.661,0.226,Existing Customer
778899708,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0,Attrited Customer
712829808,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,Attrited Customer
713242383,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023,Attrited Customer
717249783,47,M,4,Unknown,Unknown,$60K - $80K,Blue,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408,Existing Customer
715948833,48,M,4,Graduate,Married,$120K +,Blue,39,4,2,4,24931.0,1353,23578.0,0.612,5031,79,0.646,0.054,Existing Customer
720983733,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422.0,864,14558.0,0.578,2136,54,0.8,0.056,Attrited Customer
712222758,38,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,3,2300.0,0,2300.0,0.703,2500,47,0.119,0.0,Attrited Customer
737962608,48,F,4,College,Divorced,Less than $40K,Blue,41,4,3,2,3745.0,2517,1228.0,0.672,4550,78,0.857,0.672,Existing Customer
823648983,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,3,1,5182.0,1459,3723.0,0.72,7960,112,0.697,0.282,Existing Customer
718528833,51,M,1,High School,Married,$120K +,Blue,43,2,3,2,30172.0,1825,28347.0,0.8,8879,101,0.578,0.06,Existing Customer
718739508,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455.0,1217,4238.0,0.66,3863,67,0.811,0.223,Existing Customer
714560358,53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,3234.0,1514,1720.0,0.846,13803,100,0.695,0.468,Existing Customer
715898058,53,M,2,Graduate,Married,$120K +,Blue,36,5,1,3,11023.0,0,11023.0,0.539,1656,41,0.367,0.0,Existing Customer
