sku,description,length,width,height,weight,price
16291108639,Item 16291108639,20,10,7,131.5137388,27.42741391
16291108634,Item 16291108634,17,4,16,77.81167375,20.6688993
35291102839,Item 35291102839,20,13,16,69.98489224,2.504138467
16292320237,Item 16292320237,15,4,9,2.646492073,99.70590989
18145217042,Item 18145217042,21,1,15,36.53811358,2.882863696
18143100643,Item 18143100643,5,20,12,122.95462,90.13359847
20026241235,Item 20026241235,1,11,3,158.7556055,73.72395948
20026241138,Item 20026241138,1,20,3,100.3447453,15.11857712
18143206843,Item 18143206843,21,22,13,131.5862525,22.57270309
26241805338,Item 26241805338,8,5,22,14.84445269,11.71227869
26241800637,Item 26241800637,16,11,10,154.4137007,29.13051803
26241800638,Item 26241800638,13,10,7,21.77636479,22.68074267
16291115236,Item 16291115236,23,20,19,101.8769821,86.29349704
26241800636,Item 26241800636,2,21,3,83.81644166,105.790206
16291110337,Item 16291110337,5,5,1,69.84649864,9.236670919
16291110336,Item 16291110336,19,20,21,15.23859676,122.9694221
18293300339,Item 18293300339,11,12,5,140.4447347,56.88569082
88084108941,Item 88084108941,12,20,10,2.136892724,20.55083878
88161303140,Item 88161303140,6,16,9,139.003408,68.69013507
18121106239,Item 18121106239,12,10,17,48.38043891,118.4975502
26131205940,Item 26131205940,17,21,14,16.69929835,24.59760792
07291100434,Item 7291100434,15,5,9,13.03430384,26.59900478
07291201939,Item 7291201939,3,4,8,68.74610066,9.177421039
07293300338,Item 7293300338,20,19,5,67.04532902,79.33415896
07291200336,Item 7291200336,14,10,5,3.200262673,25.97351418
18293100838,Item 18293100838,15,8,17,74.6669883,24.86353893
18293100836,Item 18293100836,4,1,13,128.8379124,17.29552186
18101101638,Item 18101101638,4,20,16,24.43564557,27.8007989
27241811636,Item 27241811636,5,11,8,54.0945657,23.14708022
27241808936,Item 27241808936,13,7,10,33.25464508,1.937444828
27241808937,Item 27241808937,14,3,16,45.38755724,29.64238984
27241808935,Item 27241808935,16,4,19,137.4899546,26.28079491
18221132238,Item 18221132238,15,15,19,48.78109586,15.11092479
18221132237,Item 18221132237,8,14,17,20.20404207,75.76344705
18293304137,Item 18293304137,22,7,19,80.90286771,12.83238498
18221132338,Item 18221132338,6,5,6,135.0730783,24.38344559
18221132335,Item 18221132335,17,9,22,44.15026074,96.08133188
06291103439,Item 6291103439,7,13,6,91.46141853,2.051458168
06291103436,Item 6291103436,19,16,6,38.7283095,5.295693635
26241802537,Item 26241802537,3,3,10,31.25519551,19.02430197
06492303437,Item 6492303437,1,6,2,102.1368442,4.320602955
06492303438,Item 6492303438,22,16,18,125.5347744,23.30278184
06492303436,Item 6492303436,10,5,5,74.05517991,17.91437061
16291109134,Item 16291109134,10,4,7,122.7226745,16.72096249
18145216938,Item 18145216938,2,2,12,153.3171607,19.3639617
88181100442,Item 88181100442,20,10,19,158.8513424,110.6328047
88181100441,Item 88181100441,15,4,1,102.126705,13.19838823
17291106736,Item 17291106736,11,3,3,125.4930986,18.0189196
07291201537,Item 7291201537,9,14,1,128.703468,15.35123092
27231212137,Item 27231212137,2,2,7,154.9287356,20.92155998
27231212138,Item 27231212138,2,20,15,51.55486112,65.94513603
88181100438,Item 88181100438,21,21,10,28.37407397,22.96328013
88183100940,Item 88183100940,2,11,13,99.0124375,47.53186733
20027242135,Item 20027242135,23,8,15,147.1345686,1.655949134
18121208140,Item 18121208140,23,16,6,55.47878685,22.68297779
18121208138,Item 18121208138,7,17,8,48.61669751,28.60025454
18291132436,Item 18291132436,17,9,21,28.60707758,5.777533371
18101101640,Item 18101101640,6,8,13,118.2487382,13.21774218
18245108839,Item 18245108839,12,7,15,2.293880222,21.77400576
18221132336,Item 18221132336,2,21,9,108.6761429,5.816902167
18221132337,Item 18221132337,7,5,17,127.3670313,176.9451001
27231212440,Item 27231212440,6,23,9,41.74248387,11.38546058
18221132235,Item 18221132235,17,19,23,151.0466556,19.13193015
18221132236,Item 18221132236,5,14,19,9.61927557,20.12717281
28135212142,Item 28135212142,15,5,15,119.8965289,21.07058864
18121118544,Item 18121118544,16,21,12,105.0936003,9.860348303
18121118543,Item 18121118543,17,20,12,66.39445223,20.93434519
17291114835,Item 17291114835,14,16,1,77.15954712,27.92501834
17291114838,Item 17291114838,8,20,13,41.94085998,8.092764302
17291114836,Item 17291114836,2,5,8,132.156695,28.46521215
07291202038,Item 7291202038,6,15,3,107.6879938,15.9048261
07291202035,Item 7291202035,19,12,22,94.57520637,25.43351912
27241813339,Item 27241813339,20,12,2,13.95358853,1.188793786
28145201841,Item 28145201841,23,22,7,60.55212962,12.98964988
28145201837,Item 28145201837,19,8,14,7.418428058,8.207278451
28242914335,Item 28242914335,4,9,5,28.89719531,10.34914572
18121114640,Item 18121114640,7,6,12,120.8100537,16.26952084
18143119140,Item 18143119140,6,4,2,76.92085039,28.95294682
18143119141,Item 18143119141,3,1,22,1.27132609,55.63295282
18143119138,Item 18143119138,17,16,12,129.8220195,21.45091597
18143119142,Item 18143119142,20,3,9,58.77298857,9.223905088
18293304838,Item 18293304838,2,6,16,145.3279924,8.938720444
18293304836,Item 18293304836,16,9,14,139.5532554,118.7877107
18293304837,Item 18293304837,19,16,4,88.08952665,20.59138042
28242918236,Item 28242918236,15,16,18,4.646856172,23.84326949
28242918238,Item 28242918238,8,12,2,132.6928467,47.84243946
17121177841,Item 17121177841,21,12,17,6.748013278,1.48415063
17121177840,Item 17121177840,19,10,11,124.0000543,89.54404687
17291109435,Item 17291109435,2,4,10,67.35030966,23.46876193
17291109436,Item 17291109436,18,16,7,146.0095506,57.3336364
17291109439,Item 17291109439,18,18,4,126.6101348,23.26377029
17203121036,Item 17203121036,6,4,3,85.40808962,153.840702
16291115238,Item 16291115238,14,4,15,154.1806753,11.70372105
27211216436,Item 27211216436,21,1,19,110.0017407,6.175842059
27211123938,Item 27211123938,20,5,19,54.05628635,25.22880518
27211123937,Item 27211123937,7,11,2,96.1360024,29.1627026
27211123939,Item 27211123939,19,11,3,45.02205368,18.59484579
07291100234,Item 7291100234,9,4,4,94.99667818,129.6052865
28242915935,Item 28242915935,8,11,6,70.0283321,57.38642436
28242915938,Item 28242915938,10,13,5,30.66903,3.395835639
28242915936,Item 28242915936,8,2,15,90.24565082,4.431787142
28242915937,Item 28242915937,14,21,13,109.0182813,39.87435624
28242915939,Item 28242915939,7,22,5,149.5706004,22.50536617
18203108838,Item 18203108838,10,23,5,134.4990993,50.64115305
18143111641,Item 18143111641,17,2,8,59.49747595,3.015857349
18121110845,Item 18121110845,15,16,12,130.7719724,16.34013792
18121110844,Item 18121110844,1,5,1,108.8484644,2.833703887
18121110843,Item 18121110843,1,10,12,31.56643704,8.800764814
18121105639,Item 18121105639,15,1,22,22.68478157,11.86517369
18121105641,Item 18121105641,5,20,2,109.373617,11.45335609
18121105640,Item 18121105640,15,5,12,5.445663547,11.52691843
18291144337,Item 18291144337,9,18,22,94.06791298,93.52386094
18291145137,Item 18291145137,3,14,16,89.43989953,11.6951906
18291145135,Item 18291145135,3,9,14,11.40036086,54.93258686
18121118141,Item 18121118141,18,5,5,77.22055751,10.96284782
18121118140,Item 18121118140,13,4,1,87.14554108,12.2528145
18291120140,Item 18291120140,9,21,18,156.9369101,4.594907353
18291120135,Item 18291120135,2,2,5,51.24841088,44.52481075
18121105441,Item 18121105441,20,13,22,128.7576353,24.09564441
18291144335,Item 18291144335,21,17,10,74.81632774,9.931578598
18291144338,Item 18291144338,12,21,11,61.58219093,1.061769159
18161309741,Item 18161309741,5,13,12,107.805602,3.519511767
06291201935,Item 6291201935,10,15,14,86.64928985,24.69326318
18145111843,Item 18145111843,2,19,14,118.2056788,66.72797177
18145111841,Item 18145111841,8,16,16,74.99833307,2.153242828
18121100043,Item 18121100043,18,15,5,19.91176172,10.3940648
28133204540,Item 28133204540,8,2,22,149.9975117,3.132791891
28133204541,Item 28133204541,20,6,18,122.3970928,12.18552776
28133204539,Item 28133204539,6,19,19,52.39265461,13.86400649
16291108734,Item 16291108734,8,1,9,41.04565463,29.56381146
20026241238,Item 20026241238,17,1,21,22.28063846,22.99709269
07291100239,Item 7291100239,15,12,2,94.9684311,1.402800075
18293301735,Item 18293301735,7,4,5,47.41991148,7.895813381
18245108835,Item 18245108835,15,1,21,47.30616257,19.72515883
17291103436,Item 17291103436,1,10,17,72.96413073,22.62263945
17291103435,Item 17291103435,2,21,10,47.01257203,106.989219
18127122241,Item 18127122241,8,15,13,73.82864755,29.45549009
16292317535,Item 16292317535,22,10,5,99.28341016,6.922194224
16292317536,Item 16292317536,13,15,17,78.86587593,14.67016731
16292317537,Item 16292317537,19,10,8,20.36462829,6.06025115
16292317538,Item 16292317538,20,3,2,70.4600642,25.44544294
16292317539,Item 16292317539,3,15,23,18.0566454,15.14169128
16291114935,Item 16291114935,16,5,9,41.80467576,72.12918358
16291114936,Item 16291114936,14,16,13,120.1936764,22.61762812
16291114937,Item 16291114937,1,12,15,116.1777783,10.4967895
16291114938,Item 16291114938,23,20,8,67.67391502,5.197258343
16291114939,Item 16291114939,11,15,14,121.4160947,18.6427771
88183100841,Item 88183100841,14,14,14,9.647034783,26.92807328
28142200638,Item 28142200638,16,4,5,72.67831624,29.26947461
28142200639,Item 28142200639,6,12,20,112.0707829,77.08982954
28142200640,Item 28142200640,4,12,1,159.2723863,14.56433378
28142200641,Item 28142200641,18,3,14,68.19812291,11.98661799
28142200642,Item 28142200642,17,7,15,90.50528598,8.929647324
28142200643,Item 28142200643,13,2,13,43.47135606,7.206094377
18291132439,Item 18291132439,14,7,18,51.66185232,20.77314231
18291132434,Item 18291132434,9,13,23,37.54720255,4.646757584
18293100737,Item 18293100737,13,15,11,118.0250129,178.6117441
18293100734,Item 18293100734,7,14,10,150.9727014,127.7199337
18293100738,Item 18293100738,11,17,6,106.855181,1.276610033
18221126435,Item 18221126435,13,4,23,29.72589535,11.33722228
18221126436,Item 18221126436,23,15,9,147.3544027,27.31600823
18221126438,Item 18221126438,17,22,19,42.6214208,103.3546945
18143500042,Item 18143500042,3,6,14,135.1060406,3.820132676
28242914337,Item 28242914337,19,21,23,16.5718984,17.71265716
18143500041,Item 18143500041,9,10,1,68.01310498,39.54080131
18143500043,Item 18143500043,1,6,12,20.56489567,9.500453734
28119202842,Item 28119202842,2,21,10,32.18798002,11.13421572
28242300938,Item 28242300938,18,18,3,156.6046614,99.03235312
18143119143,Item 18143119143,17,23,12,134.7993756,17.03570539
18293304138,Item 18293304138,7,19,6,126.2116369,13.57242215
85201105443,Item 85201105443,8,1,19,106.3474748,15.48364445
07291100336,Item 7291100336,22,8,18,62.23003065,66.90187732
88082105243,Item 88082105243,23,11,17,34.4071052,12.81147144
07291100335,Item 7291100335,16,7,4,89.8309669,26.84069039
07291100339,Item 7291100339,17,12,9,33.09127151,24.75314047
07291100337,Item 7291100337,16,9,5,57.87529192,29.43275383
18143115942,Item 18143115942,18,14,23,96.42397524,10.82526893
18145100043,Item 18145100043,6,19,5,88.14880841,11.78841398
28882200038,Item 28882200038,9,21,17,145.9261572,8.105376026
88161303938,Item 88161303938,19,11,20,82.12656501,26.79426898
88161303940,Item 88161303940,22,23,20,113.5023427,12.52861494
18291143836,Item 18291143836,13,5,7,32.40970556,17.3276349
18221123838,Item 18221123838,14,1,2,136.9038519,20.88855813
18221123836,Item 18221123836,7,16,8,105.0623887,152.0381859
18127100038,Item 18127100038,11,7,22,45.89114311,19.10931435
57143218143,Item 57143218143,18,5,18,158.6321975,1.070357661
17221108037,Item 17221108037,3,10,3,154.9794236,26.50753142
39399311538,Item 39399311538,3,1,3,60.11125794,12.40549755
16291115234,Item 16291115234,6,19,4,127.8688878,139.6454794
28242300935,Item 28242300935,21,20,22,19.49066475,21.48432449
28135205743,Item 28135205743,11,23,12,93.45272254,5.349325635
28135205739,Item 28135205739,10,12,4,33.77828424,2.870781271
28135205740,Item 28135205740,4,11,16,24.68117844,28.01660361
18165100942,Item 18165100942,10,6,10,46.93613155,1.900777566
18165100941,Item 18165100941,22,18,21,19.48605732,17.74395093
17243101535,Item 17243101535,23,17,7,151.0156223,17.58779337
27235202138,Item 27235202138,2,3,4,55.17182046,8.0756729
17243101537,Item 17243101537,21,12,14,74.61086834,71.82322192
17133102841,Item 17133102841,10,1,22,118.6798532,22.70150637
18143500140,Item 18143500140,19,4,16,143.9114559,28.21457049
27131224843,Item 27131224843,15,4,15,33.40971296,16.52254476
17243104538,Item 17243104538,9,9,2,77.95650462,14.019091
18145201641,Item 18145201641,8,1,17,65.21027997,2.576508119
18145111040,Item 18145111040,15,18,16,67.74993968,5.624079626
18145201640,Item 18145201640,15,11,19,134.783967,20.97677883
18121109641,Item 18121109641,21,1,10,117.2717287,26.10390315
18161311141,Item 18161311141,20,11,9,20.76314675,23.45099497
18161309740,Item 18161309740,7,11,3,97.64230608,20.67647741
18161309739,Item 18161309739,4,13,2,54.55652731,19.24997662
18121109638,Item 18121109638,18,5,7,56.33688928,84.31898224
18143205538,Item 18143205538,6,4,2,77.04132858,13.66391116
17291110737,Item 17291110737,16,11,5,69.36563601,24.71500865
17291110734,Item 17291110734,19,13,3,109.165961,5.725286885
17293302336,Item 17293302336,2,3,22,43.97323158,75.59126766
17291110735,Item 17291110735,3,20,22,3.277933214,20.09372801
28244933436,Item 28244933436,15,16,12,99.69220709,127.9888739
28244933438,Item 28244933438,1,2,20,42.53309918,29.8919621
18143116041,Item 18143116041,23,16,11,107.766836,43.65147886
28132204842,Item 28132204842,9,13,5,83.11532597,4.226551734
28132204838,Item 28132204838,19,21,3,56.2741891,6.274673625
17291110736,Item 17291110736,11,22,2,140.4227001,22.62796315
28135212239,Item 28135212239,5,4,9,131.6976538,13.21780877
20026240238,Item 20026240238,20,3,8,72.12109657,14.94801
28242300936,Item 28242300936,21,7,17,74.05103232,128.683014
18121105840,Item 18121105840,20,4,5,142.0985595,78.05414242
18291144736,Item 18291144736,22,21,2,116.3328552,9.548618791
18291144735,Item 18291144735,1,14,1,85.40646012,27.3339294
18291144737,Item 18291144737,17,3,20,89.62890686,16.74459934
28244933537,Item 28244933537,3,10,3,130.0836675,53.03467902
07201100239,Item 7201100239,15,14,19,56.7306548,157.3761628
18245101537,Item 18245101537,19,1,2,26.75743288,44.49054125
18293301740,Item 18293301740,10,21,10,11.06929242,8.757207119
88161303943,Item 88161303943,10,6,10,126.6612583,26.2771941
88161303942,Item 88161303942,9,16,5,62.123112,20.2043627
88161303941,Item 88161303941,12,21,12,41.46641192,97.32830421
18145104542,Item 18145104542,22,17,1,0.960618647,12.43182213
88082100840,Item 88082100840,18,2,3,99.94346305,28.33260487
17293106637,Item 17293106637,16,16,13,145.399634,9.140076022
17293106639,Item 17293106639,2,20,15,146.9041241,20.25487164
17291113937,Item 17291113937,18,13,18,123.8634128,20.51883879
17291110936,Item 17291110936,19,9,19,14.58869455,14.85478147
15202400336,Item 15202400336,12,6,21,19.72779414,20.64491441
16291111638,Item 16291111638,22,1,6,50.50215626,20.30833502
17291103739,Item 17291103739,2,11,10,22.40263493,20.25811064
27241817438,Item 27241817438,11,19,5,93.92120541,18.52384093
27241817435,Item 27241817435,14,12,7,116.2603881,7.82614336
18291145534,Item 18291145534,11,7,20,39.20185947,8.098492858
35291102034,Item 35291102034,10,3,21,29.62744193,15.19872778
16292320039,Item 16292320039,5,12,20,11.18186448,70.36911726
26241807634,Item 26241807634,5,18,21,119.7821636,2.157239495
06291201939,Item 6291201939,23,10,2,124.5146221,24.7168211
17221108036,Item 17221108036,1,5,19,45.96800537,106.6382057
28132204839,Item 28132204839,18,7,8,25.16359999,12.66793286
88181101642,Item 88181101642,19,23,10,66.17756998,22.69721007
28244925536,Item 28244925536,21,8,17,138.2364033,12.21263364
88181100840,Item 88181100840,11,7,3,102.151379,5.789325087
88181100841,Item 88181100841,16,12,16,109.6777539,28.56138887
88181101644,Item 88181101644,11,20,9,67.21172964,10.04015833
88181100839,Item 88181100839,15,6,4,144.2443633,18.43488021
88181100842,Item 88181100842,18,8,18,70.1243386,7.675820186
88181101641,Item 88181101641,6,3,17,59.53056594,90.09486363
28246902940,Item 28246902940,15,5,6,52.16874564,12.1598776
18291150134,Item 18291150134,13,14,21,88.9710254,17.8195208
18293312436,Item 18293312436,6,8,14,155.3642496,1.378372753
18203109338,Item 18203109338,5,7,4,139.9871036,67.83612819
17291104736,Item 17291104736,2,8,6,74.341642,22.10230164
16201115536,Item 16201115536,2,1,8,142.6559951,17.76358125
16201115537,Item 16201115537,9,23,7,26.76214261,12.97832036
18143118842,Item 18143118842,10,9,15,134.9689715,21.43036029
18143118838,Item 18143118838,16,8,18,64.17445574,99.8067333
18143118839,Item 18143118839,15,22,19,101.0662038,117.5367857
18143118841,Item 18143118841,18,8,12,60.52889867,7.943898655
18143118843,Item 18143118843,2,5,15,151.5386918,8.506305087
18143118840,Item 18143118840,12,21,2,145.9350586,17.80185459
17291103735,Item 17291103735,8,10,8,6.459242048,100.6632246
16291113538,Item 16291113538,17,13,22,125.9276389,84.54371955
16291113535,Item 16291113535,7,9,21,2.537480217,27.31123468
16291113539,Item 16291113539,14,13,10,157.962026,13.955611
17291101138,Item 17291101138,3,3,8,151.6537564,3.147450826
18143118940,Item 18143118940,1,9,20,5.217055487,28.03501567
18143118939,Item 18143118939,1,19,21,149.0637058,15.85320724
18143118938,Item 18143118938,20,2,2,155.4979256,23.81051858
18143118941,Item 18143118941,14,13,16,70.49788563,158.1625652
18143118942,Item 18143118942,1,12,8,131.1571469,14.99795559
18143118943,Item 18143118943,15,18,21,26.95270576,14.46368346
18145217038,Item 18145217038,6,20,8,56.8772552,27.35848074
18221122135,Item 18221122135,15,23,4,119.2215497,19.20480802
18221122134,Item 18221122134,8,7,10,104.6959757,21.19353917
18221122138,Item 18221122138,5,7,19,62.83477164,27.12821573
28232210337,Item 28232210337,11,20,14,29.98338627,25.75326431
27231209539,Item 27231209539,15,11,3,130.7811058,56.97840631
26241802635,Item 26241802635,13,14,2,96.92153458,24.94486981
88084108740,Item 88084108740,3,23,4,122.0851423,28.09114856
18291127939,Item 18291127939,22,9,11,47.53234449,25.21482246
